ind,grp,val
603,c,0.141729445614112
604,b,0.48693462203137
605,a,-0.446149837648031
606,a,-0.380487838273782
607,a,2.28718110683859
608,b,0.182144444263213
609,c,0.928800884801655
610,c,0.00912950366466566
611,c,0.106660329313991
612,c,0.334220653325858
613,c,-0.427351707469602
614,c,0.649917303449411
615,b,1.28876774531895
616,a,-0.513301019885944
617,a,-0.343547929275397
618,a,-0.564257078925196
619,a,-0.770523742351719
620,c,-2.75863187084635
621,c,0.219276892846994
622,c,1.43373680720434
623,c,-0.179274554554517
624,c,1.99200540746882
625,b,0.241056169129274
626,a,0.273994685475143
627,c,-1.4544558679886
628,c,1.14750471106348
629,b,-1.08749708856585
630,b,-1.18543083746633
631,a,1.87100299479411
632,a,0.799368419945981
633,b,1.32893391064971
634,a,0.594562582674296
635,b,0.464768891773981
636,a,1.68010315625392
637,a,0.163654792665951
638,a,0.0745431031859483
639,a,-0.373978869178739
640,a,0.431967839805682
641,b,0.400235818627547
642,a,1.57028615085751
643,a,-0.371247876834954
644,b,1.26477613313389
645,a,0.245103245572559
646,b,0.613329904425809
647,c,-0.732294007330734
648,b,-0.858843420653211
649,a,1.58506403686148
650,c,-0.174507408685013
651,c,-0.820064529616184
652,c,0.847232676113836
653,a,0.107245514736941
654,b,-0.326596438711634
655,a,-0.875537377889193
656,b,-0.323054326866199
657,c,0.23781894344317
658,c,-0.0855790515303662
659,c,0.529147083041337
660,c,0.728748327061083
661,c,1.17905155407245
662,a,0.543595143958873
663,c,-0.346588048988402
664,a,0.340073805895569
665,b,0.450956963463174
666,a,0.737499623026359
667,b,1.41073557472744
668,b,0.398681279844396
669,c,0.638794761464539
670,a,1.30373465291956
671,a,-0.719674348425901
672,a,0.15561117977527
673,a,-1.20490267860815
674,a,0.248824385922168
675,b,1.19421559312198
676,a,0.469844486591358
677,b,-0.147869096288246
678,b,-0.179795035733936
679,b,0.101028894868554
680,a,-0.299822021331998
681,a,0.282018537035101
682,a,-0.84289150083888
683,a,0.00410613196828225
684,c,0.0850657894346808
685,c,0.143415247428327
686,c,0.885701840026884
687,b,1.26370120715653
688,a,0.953434752796846
689,a,-0.846142250218071
690,b,2.24903954999397
691,a,0.854079126381591
692,c,-0.151240157309215
693,a,0.573834490249322
694,c,0.249647367167531
695,b,-0.165359416983956
696,b,-0.0810883017320895
697,b,2.95680509375595
698,b,0.249314248886641
699,b,-1.36012697925362
700,a,0.0795520768719702
701,c,1.79142044966696
702,a,-0.935766701900585
703,b,1.77879578085983
704,a,-1.93740245756039
705,c,0.451538956449197
706,b,0.2333912996861
707,c,1.85682365019247
708,c,-0.402049146918666
709,a,-0.601304064026877
710,b,-0.471754364650619
711,b,0.520815367514787
712,c,0.801927415094175
713,a,-0.785813713513726
714,b,1.06051101316597
715,b,-0.220592937425056
716,b,0.717697552521458
717,a,-1.63128820268529
718,a,0.0247269883807662
719,a,1.33785387768279
720,a,-1.24663960370883
721,a,-1.7657325965938
722,b,0.927030501407955
723,a,0.704167184650802
724,a,0.645832082763684
725,b,0.0409965596610059
726,c,-1.15759349633848
727,b,-0.776474872433249
728,c,-1.51876569881319
729,a,-0.827720708995744
730,c,-0.589992751360372
731,c,-1.75379552047654
732,b,0.40227294377709
733,a,0.615316528254314
734,a,-0.505379338701733
735,c,-0.352105572663023
736,a,-0.0568279356544347
737,c,0.499572207581616
738,a,0.780404477555227
739,b,-0.379738865198904
740,c,1.55200463775392
741,a,1.43583779622286
742,c,0.0849398413083757
743,c,0.977580917857898
744,b,0.757050560967205
745,b,0.000438439500813149
746,a,-1.51146233654806
747,c,2.54896907316012
748,a,-0.782348746021185
749,c,2.15054346965471
750,a,-2.43473346831595
751,c,1.3880345030098
752,a,-1.21717510304962
753,b,-0.935663282762752
754,a,-1.04375530482149
755,a,-1.08567772379838
756,b,0.0646266204725645
757,a,1.81979586651214
758,a,-0.266324341553545
759,c,-0.0560726330733303
760,b,0.657446082797334
761,c,2.43075718191823
762,c,0.921418321500745
763,a,-1.66127144142209
764,b,-0.332202718407724
765,b,-0.0314523304665005
766,c,-0.218328291997065
767,c,-1.92787740214837
768,a,-0.71669863806814
769,c,-1.10363466637994
770,c,0.8551637052965
771,b,-0.665991369983183
772,b,0.850800423756035
773,c,0.681106592864567
774,a,0.929571402662162
775,b,1.36031052274463
776,c,0.132549040517558
777,b,-1.08851588299776
778,a,0.22061700156781
779,b,0.596203884037928
780,b,-1.93927123464027
781,a,1.56856495973319
782,c,-0.310268206006591
783,c,-1.82153097100978
784,b,-0.216907687080291
785,c,1.0949602443253
786,c,-0.0968383205928928
787,a,0.253420261307523
788,a,1.3170486014993
789,b,0.244294224937655
790,b,1.34942671385527
791,c,-0.286425195241429
792,a,-0.520296827788298
793,c,1.19055982520912
794,b,0.0932768383793747
795,b,-0.212239227656718
796,b,0.427496673990311
797,b,-0.258222077922762
798,c,0.821951429615882
799,b,0.182084485239764
800,a,0.244379197699848
801,b,-0.350368417917612
802,a,0.912460239108583
803,a,-1.02801486865542
804,a,-0.471239899087792
805,c,0.620128739871857
806,b,-0.105264282485967
807,b,0.318558646862626
808,c,-0.897267261326227
809,c,-0.824963486662644
810,b,-0.21082834255707
811,c,-0.906965086778315
812,b,0.648895668684548
813,c,-0.909066219360062
814,a,-0.0159494025654297
815,b,-1.64383708089573
816,a,-1.1965019828413
817,a,-0.167666092958589
818,c,-0.35295367480038
819,a,1.49799951222489
820,c,0.265321480481474
821,b,-0.100000550425726
822,a,-0.450648146101912
823,a,0.726720990159618
824,c,0.826630740066324
825,b,1.15563015098004
826,c,-0.178634446120653
827,c,2.00583020654208
828,c,-0.406733154399329
829,c,0.44125637371719
830,c,0.213544780412912
831,b,1.52921525456653
832,b,-1.7659447258279
833,a,-0.668449963376275
834,b,1.53476826673268
835,a,0.51595083478867
836,c,0.239075597186438
837,a,0.964934496205919
838,a,-0.155528939217655
839,b,-3.19379567100214
840,a,-0.977583975575679
841,a,-0.671237354729081
842,c,1.3620047382671
843,c,-0.603697687983283
844,b,-0.439782531176233
845,a,1.56167394702044
846,c,-0.688095022313898
847,c,0.208883287725373
848,a,-0.248311722468004
849,a,-0.0372025082889238
850,a,0.563096976452618
851,a,0.494625193300411
852,c,-1.11265249579888
853,a,0.344207375401055
854,b,0.947588602954913
855,c,-0.0512692737204868
856,a,2.37892627250601
857,c,-0.104697578379735
858,a,0.934892150746338
859,c,0.286343418236608
860,b,0.704526699773084
861,b,-0.626865876666973
862,c,-1.40114599369838
863,b,-0.354979055256032
864,c,0.257641926817819
865,a,-0.908190450366491
866,b,-1.53093614189063
867,a,2.40471986479711
868,c,-1.17409895502056
869,c,2.9986946054665
870,a,-0.0689485485386464
871,c,2.17941075466723
872,c,-0.59779688573628
873,b,-1.54986213092469
874,b,-1.01348759442201
875,c,0.704102295783764
876,b,0.665561572077146
877,c,0.32073940407312
878,b,-0.611995345253228
879,b,0.10332956307242
880,c,-0.942663246901606
881,b,-0.446280001646013
882,c,-0.598538159380692
883,c,-0.0245689519642811
884,a,0.492536051917184
885,b,-0.680238787269578
886,a,-1.36569684083763
887,c,0.838966242409069
888,a,0.628074519074186
889,c,-2.19168110412882
890,c,-0.172549916215763
891,b,-0.157277019163675
892,c,0.0369617631135791
893,a,-0.41073595579393
894,b,-1.00260981374299
895,b,0.212084629018842
896,a,0.531667570645211
897,b,1.81448845900367
898,b,-0.367911895164043
899,c,-0.608690191085292
900,a,1.10312759660039
901,a,0.32944497755651
902,a,-0.345556649079097
903,a,-1.2878488974541
904,c,1.64189814828475
905,b,0.905358688462313
906,a,0.0870177224047157
907,a,0.609406107564101
908,b,0.471693288263671
909,b,0.0213281545670758
910,b,-1.45663252762636
911,a,-0.039029984686211
912,a,-0.705082972024039
913,c,0.685102757094035
914,b,1.05904197619378
915,b,-2.63613961152568
916,c,-1.76181927758542
917,b,0.266668814615425
918,c,-1.63806389684277
919,b,-0.272585223165852
920,c,0.232515813599463
921,b,-0.252565466117502
922,a,0.1091804419651
923,b,-0.185027889448219
924,a,-0.594797396509227
925,b,-0.102329779891258
926,a,-0.728213287187288
927,b,-0.929317851572769
928,a,0.0494763025382158
929,a,2.77132294104744
930,a,0.648940806514389
931,c,0.237002588465897
932,b,-1.05932630113158
933,a,-1.01402432948187
934,a,-1.21403095333857
935,a,-0.214380584031755
936,a,0.226117350547846
937,b,0.239119027997612
938,a,-0.457913359110403
939,b,-1.43985155964839
940,a,0.521282650342235
941,b,-0.40044805560506
942,c,-0.276486878441867
943,b,-0.116486642429526
944,c,-1.40188019605013
945,c,0.596900420938917
946,a,0.556216678911106
947,a,0.859811262640213
948,b,0.630642037989252
949,a,-0.372255508967473
950,c,2.19254256235256
951,c,-1.34197711826871
952,b,-0.445718676212846
953,c,1.90412279067324
954,b,0.881064436064806
955,b,0.897497923105903
956,c,-1.3483632861138
957,c,0.28969375516123
958,a,-0.331018788456227
959,c,-0.64758165975349
960,c,0.0350313216027163
961,b,1.50795592737056
962,a,1.73694220169481
963,b,-0.699923481100448
964,b,-0.346549130777928
965,c,0.213532083843863
966,b,-1.88198434115163
967,a,0.794103716382627
968,b,0.517957895894775
969,c,-0.122563720735698
970,a,0.0878474880302574
971,b,0.222100832811248
972,c,-0.26779334741664
973,b,-0.934033610855751
974,c,0.095128541567239
975,a,1.47058347913287
976,b,-1.51736794950994
977,a,1.50477846746172
978,a,0.125716177065224
979,c,-1.50469674217189
980,c,2.30677234088558
981,a,0.283473059531635
982,c,-0.276848456061657
983,c,-0.748608067296983
984,c,1.11171294838875
985,a,-0.751274816533874
986,a,-0.349658810504484
987,a,-0.362680147790538
988,b,0.836442872331171
989,b,-1.9306279203862
990,b,0.507511676599367
991,a,-0.429071729735882
992,a,-0.687083746126082
993,b,-0.933675414944474
994,a,1.2724470730758
995,b,-0.919551493558633
996,b,-1.23856497947827
997,a,0.693611989409531
998,b,0.0759564850104924
999,b,-0.57806237357878
1000,c,-0.0988014580752345
1001,c,-0.421800142264566
1002,c,-0.15075015337967
1003,b,0.290393445197791
1004,b,0.37561242602385
1005,b,1.24669393926276
1006,a,0.699184229770502
1007,c,0.503850193538055
1008,c,0.0570897118240056
1009,c,-0.711866469807454
1010,c,0.900103021419558
1011,a,-0.204701820296199
1012,c,-0.0878329639132131
1013,c,-1.77080134571961
1014,c,-0.442648015802365
1015,b,1.20958194744677
1016,a,-0.0550460408463566
1017,b,-2.40399631507064
1018,b,0.577143990435651
1019,a,2.1971509886781
1020,a,-0.910282671840976
1021,b,0.790603206853463
1022,a,-0.253298682488626
1023,c,1.0500749831837
1024,a,0.184008109031523
1025,b,-0.253936058718511
1026,b,1.48632257811669
1027,a,0.920389654476185
1028,b,-0.773255580514117
1029,a,-0.411130074478941
1030,c,-0.531723730928241
1031,a,-0.0738456787625598
1032,b,1.18584268196749
1033,b,1.47909219960613
1034,c,-0.616780269133194
1035,a,-0.742071004792103
1036,a,1.09982913726862
1037,a,-0.963553710824361
1038,b,-0.463105434973214
1039,b,1.39699135069164
1040,b,0.0914557977687432
1041,c,0.725889588149801
1042,a,-0.426972870495824
1043,a,1.16000494418054
1044,a,1.516983456802
1045,c,-0.196840724131136
1046,c,0.44087067999572
1047,a,-0.633088418635488
1048,c,0.716606163496352
1049,a,0.126844567161077
1050,c,0.882474910775732
1051,a,-0.0325628381778073
1052,c,1.21211134738191
1053,b,-2.47067625563256
1054,a,-0.724884057371709
1055,a,1.07183953180103
1056,a,-0.0161244314354045
1057,a,0.265198472472497
1058,b,-0.488948814148788
1059,b,0.556117860915413
1060,c,1.48669219803012
1061,a,-0.150895955272023
1062,c,-1.32990319448078
1063,a,1.5759344970994
1064,a,-0.160448546519794
1065,a,-0.321837598636352
1066,a,1.08316416648657
1067,a,-0.825393003909754
1068,a,1.55097766575381
1069,c,0.465059030944321
1070,a,-0.660710448227831
1071,b,-0.116442700831556
1072,c,0.162378276511228
1073,b,1.02624359624829
1074,a,-1.23034590303337
1075,a,-1.466990814484
1076,a,-0.845725029287032
1077,c,1.42985197885602
1078,a,-0.768197489488763
1079,c,-1.05310058808839
1080,b,-1.29289886084674
1081,c,-0.105912975227261
1082,b,2.26056170755798
1083,c,-0.0421953680343408
1084,b,-0.789604567032438
1085,b,0.210117144758077
1086,a,-0.531751946263909
1087,a,-0.802976195590783
1088,b,-0.266007606631894
1089,a,0.940656687546117
1090,b,0.7646605117264
1091,a,-1.47237202159337
1092,a,0.944029195386389
1093,c,0.660543796958096
1094,c,-0.777011693571552
1095,b,-0.298242404150646
1096,a,-0.307033425673929
1097,c,-0.706334916114475
1098,a,-0.300386719694449
1099,b,1.58169659803308
1100,c,-0.362437460749649
1101,c,-0.65038468250732
1102,c,-0.356707903568556
1103,c,-1.05711686511035
1104,c,0.979691296754239
