ind,grp,val
232,c,-0.6166054730178236
233,b,-1.7071682598197329
234,c,-1.0854129119628138
235,c,-1.1850801015528973
236,a,-0.3000296506084728
237,c,0.6007625423538274
238,a,-0.03819275090672427
239,b,-0.1501419044085469
240,c,1.8663234265933126
241,a,2.26054914095511
242,b,-0.28582312288515965
243,b,-0.6483448457096205
244,a,0.17561350226518377
245,c,-0.9225692623989793
246,c,-0.11007765458051542
247,c,1.365001127176084
248,c,-0.9777113557158361
249,a,-0.48730865081855307
250,c,-0.6047207628797393
251,c,0.215509033002103
252,b,0.3326512919807188
253,a,-0.4178603148061227
254,a,1.2516019963615184
255,a,-0.15123183969528992
256,c,2.0692974889635214
257,a,-1.7016016057529313
258,c,1.383331024226209
259,c,-0.20255914929367744
260,a,-0.08948588471841246
261,a,0.6178597155591047
262,b,0.4426698272878887
263,c,2.3311411061306617
264,b,-0.7152465577538726
265,a,-0.02125720911404402
266,a,-1.210372985150466
267,c,-0.11230584019982211
268,b,0.22777148174988707
269,a,0.7663396413088447
270,a,0.9891293020568424
271,c,-0.1660293598040219
272,c,0.9388298773935547
273,a,-0.4041289497114084
274,a,-0.5929740860662348
275,b,1.3526572491150786
276,b,1.2146289111732718
277,a,0.8929998094673762
278,a,2.1100650758239703
279,c,-0.8506296323208985
280,a,-0.943234276217847
281,a,-1.462705435221832
282,c,-0.2012248967633312
283,c,-1.3714899886051586
284,b,1.2651014584415485
285,b,0.5190450199821406
286,a,-1.3432243182731587
287,a,-0.31567319092248497
288,a,-0.10015053861891843
289,a,1.5961250803492026
290,a,2.064838038092866
291,b,-0.9899070627953336
292,b,1.0142787609655441
293,c,-1.3410936279670376
294,b,-1.3926155064400445
295,a,1.3859307830366154
296,b,0.40308920680305216
297,a,0.2131155649501669
298,c,0.05709945387420969
299,a,-0.5121473373926431
300,a,-0.2533855642282931
301,c,0.25550967148612835
302,a,1.2180608609896422
303,b,0.5129470404105547
304,b,-0.15215486264929606
305,b,0.1255866753749665
306,c,-1.1718469716561997
307,a,0.3621231070418387
308,c,0.020794335066667224
309,c,-1.6918252142818326
310,b,0.2975405772232455
311,b,0.34545759180908736
312,a,1.6072911512988384
313,c,1.1481410596826749
314,a,-0.9870230203948909
315,a,-1.5864675163847002
316,c,0.7169689669678941
317,c,-1.1405953156652364
318,a,-3.1620595181574753
319,b,0.8656722207774934
320,c,-0.10691071605691371
321,b,0.5997727016676262
322,c,0.6121056091344127
323,a,0.2261066366501375
324,c,-0.41630611706033227
325,c,-1.1493485651993787
326,a,-0.12615937219221593
327,b,-0.0236840791510127
328,c,1.1076486732033224
329,b,0.6834224783017727
330,c,0.5999052668888428
331,a,0.8388409253556174
332,c,0.8716431849818803
333,b,-0.12106048912529233
334,a,0.5570425475118949
335,a,-0.5318874140215317
336,b,1.3298572020261539
337,a,0.83293535469336355
338,a,0.7942265128697964
339,a,1.47971796800119
340,b,-1.3182797757541473
341,c,-0.2392408506052785
342,a,-0.9078184014126662
343,b,-1.975911883460867
344,c,1.6548399530932412
345,c,0.9254953705335025
346,a,-1.3320021702575515
347,b,-1.2123777422536086
348,b,-0.2659593994185063
349,a,0.11315295947192833
350,a,0.48086455535951117
351,b,-0.13920204969839162
352,c,-2.17943718306266
353,c,-2.1262867521165796
354,b,-1.8612406972999946
355,b,1.7683467675218447
356,b,-0.4161649075492779
357,b,1.4375273876579604
358,c,-1.1576621040097619
359,c,0.9052766529772734
360,a,-0.40977486062648594
361,b,0.8146663347385324
362,a,-0.11673342526618875
363,a,-0.4425378481669953
364,b,0.30592421883404053
365,c,0.11987827247486009
366,b,0.1273794924860892
367,c,-1.143206194131179
368,b,-0.8915339819570453
369,a,0.5065240333380022
370,a,-0.2891380674679516
371,c,-0.9724771126658533
372,b,-1.695301963333917
373,b,-0.19231112955076693
374,c,0.7485387163707273
375,c,-1.0986974662703501
376,b,-1.053601476910827
377,b,-0.08142520546975637
378,c,1.2009088264470809
379,a,-3.358518489053752
380,a,-0.3917260856691304
381,b,-0.28006130244123073
382,a,0.2442741658710687
383,b,-0.7646733161469378
384,a,0.25475509960879283
385,b,-0.2174329539386772
386,c,-0.4631848560200765
387,a,0.7367760555265069
388,a,-0.8928611276260571
389,c,-0.624172596841064
390,c,0.012801127807952624
391,b,-0.7175434587887751
392,b,0.5143185737022264
393,a,0.37838240662352085
394,c,-0.29736926026367927
395,c,-0.03851030013085822
396,a,-0.548306560490176
397,c,0.03469020971391277
398,a,0.30920232095938605
399,a,-1.4957829028204066
400,c,0.6172546330727017
401,b,-0.09353180743037189
402,b,-0.09809406255631571
403,a,-0.7110230473530419
404,c,-1.1557909397964874
405,c,1.0861335214794265
406,b,-1.1108536616514952
407,a,0.5229590661995063
408,c,-1.0501160523418045
409,a,-0.2992718190566468
410,a,1.2271612755547305
411,a,-1.0770562293574568
412,b,0.9908870007962343
413,c,1.3129345922368565
414,a,-0.4243091193411276
415,a,1.3586512473897812
416,b,1.5039315043600374
417,c,0.3440095803962425
418,a,0.9779619465891721
419,a,0.9544247106139911
420,b,0.6097433874837289
421,b,0.20619843557057702
422,c,0.8002722903543862
423,b,0.187980910310245
424,c,-0.44385059606204996
425,b,0.6145438008407857
426,a,2.3289558149817924
427,a,-0.017275170539930867
428,c,-0.5695606098595283
429,c,2.679287945370903
430,a,1.7091148994089336
431,b,0.7167818403865357
432,a,1.1817079280089302
433,b,1.7028994177160457
434,a,-0.026403196582872594
435,c,0.09604396694524601
436,b,-0.6667057453082724
437,a,-2.467950069128584
438,c,-0.1620660980961284
439,a,1.9508987846746983
440,c,-1.6619077811932792
441,c,0.4258665305663286
442,b,-0.317770026719833
443,b,1.0314959696011368
444,c,-0.6554138429653097
445,b,1.6344268102735702
446,c,1.0523690635650194
447,b,2.3732322123367275
448,a,-2.7634273394448177
449,c,1.4113677266727747
450,c,0.09651915107529872
451,b,0.5778636885992467
452,a,0.8229659438101097
453,c,0.8039490093634132
454,b,1.0254297459779065
455,b,-0.38491766942003497
456,b,-0.440247662840315
457,a,0.6101355496339386
458,b,-0.13193337179946935
459,a,0.5681648704172341
460,b,-1.2109726994405368
461,b,-1.4816246542133324
462,a,0.6272039197859117
463,a,-1.0454536878610712
464,b,-1.4238339421479396
465,c,-1.2778401254361076
466,a,1.807943385578358
467,a,0.17376079089268054
468,a,-0.34529569646816094
469,b,-2.0778502926636393
470,a,1.1934899253065265
471,b,0.723851419617355
472,b,-0.3766076785223274
473,b,-0.6902807938358829
474,b,0.05443993556949835
475,b,-0.9455954604910932
476,a,-1.8444821774373208
477,a,-0.0869308368016924
478,b,0.010089442618497861
479,a,-0.544748030827372
480,a,1.3361074649006432
481,b,0.02463503539918582
482,b,-0.9043264129093156
483,c,0.32081834479987226
484,b,0.16144523646304257
485,c,-0.8796418363750172
486,a,-0.22915894991111727
487,a,0.7961587695675104
488,a,-0.4017969655746574
489,a,-1.5691465023301996
490,b,-0.272500612349073
491,a,-0.3566766142493006
492,c,0.10557181834063858
493,b,0.6805720492221072
494,a,0.1603964858658431
495,a,-0.20396307850673567
496,b,-1.9374648793991402
497,b,0.6072520499026585
498,b,-0.26437372492137245
499,a,-0.6371618652475896
500,a,9.517241654981891e-4
501,a,0.719024777974266
502,c,0.006243324671517459
503,c,-0.21333614226083786
504,b,0.6064081981057237
505,a,0.9995888806710989
506,b,0.07152690028466123
507,a,-2.8398299436986063
508,a,-0.6398965321012395
509,a,1.2594682058164979
510,a,0.5853329664474807
511,b,-0.8648845466293276
512,a,0.6173179457100384
513,a,-0.1488379148445234
514,b,-0.029109310787222197
515,b,0.4261683756094739
516,b,-2.1635522904653963
517,a,1.5323006026672694
518,b,0.1704937916312638
519,a,1.3912031075182236
520,a,1.043619005142189
521,a,-0.7037977127536857
522,c,0.7111633785393559
523,b,0.5235251397186882
524,b,-0.20342217442447644
525,a,-0.7361433624626892
526,a,-1.0306588926035942
527,b,0.883710085118638
528,a,-1.1192425915343942
529,a,0.6682079630460985
530,c,-1.48352960218196
531,b,-0.07646862961750274
532,a,1.285382206881685
533,a,0.046871578420998976
534,b,0.13912742305901069
535,b,-0.2543679379996168
536,b,-1.0767955067479815
537,b,0.4426281568551151
538,c,-0.5844220574324975
539,b,1.7881680846775034
540,a,-1.1426542464858547
541,c,-0.862490169709752
542,b,0.4434592919395462
543,a,-0.08605901110764971
544,b,0.671065994980638
545,b,0.21435008326560648
546,a,-0.9940021659462026
547,c,-1.0831467073983325
548,a,0.1424830469867748
549,a,2.0119105224700817
550,c,1.6093129522490068
551,b,0.9352778013434433
552,a,0.35557602250583253
553,b,0.01417359478717272
554,b,0.30437630815984346
555,b,-0.3380266755015649
556,a,1.9798110878008444
557,c,-1.3569864288885187
558,b,0.24888468470791042
559,a,1.8841246974672172
560,a,0.6713308496647082
561,a,0.5242929674203307
562,c,-1.2984791696592715
563,a,0.8240354797624876
564,b,-0.25118616671661465
565,c,2.495087465180485
566,c,0.13553607538959417
567,c,-1.0597212532032594
568,c,0.6935031221392401
569,a,-0.07965380774114725
570,c,0.4366356962133866
571,c,-0.9643440092918315
572,b,1.4014641046050667
573,a,0.3033501044435594
574,c,0.44210150055198977
575,c,-0.5446645406895798
576,a,-0.8933886928781251
577,a,0.08671794539882448
578,a,0.6238290352204271
579,b,0.5623493589501304
580,a,-0.9435121343641772
581,a,0.0022604307688011524
582,a,-0.912141770816677
583,c,0.6974325231750882
584,c,0.3686495236627365
585,b,0.774878932143201
586,c,1.5543335026823388
587,b,-1.800706798243593
588,c,1.1839678140398708
589,a,-0.9738769438964452
590,c,1.4429556576292417
591,b,0.005638228885254617
592,a,0.6041327703173001
593,a,1.6292069875205433
594,c,2.251465157764677
595,c,0.23804457950757218
596,c,0.5113451061707386
597,b,0.5727184468892215
598,c,0.6028587844977292
599,c,0.7701764280094514
600,c,0.16017963643422015
601,a,1.6753872159631902
602,c,-1.1120948108412507
603,b,0.9960407710065533
604,a,0.43803201943531456
605,c,-0.7846962460085977
606,a,-0.43898166303630204
607,b,1.031036021203722
608,b,0.03570952024447756
609,a,-2.0610646982234044
610,a,-0.09752209319782627
611,b,-0.17097152824563558
612,b,-0.5770996032779526
613,c,0.053531016573049366
614,a,-1.1169526871796276
615,c,1.5816206126313246
616,a,0.734917966125844
617,b,1.4968832083880805
618,c,-1.4535419858319352
619,a,-0.9374689135226578
620,c,-0.9538908067246791
621,a,1.0434117902828188
622,c,0.835493431156189
623,a,0.39488422562949504
624,c,2.1185408205797307
625,b,-1.165944349218467
626,b,-1.0642239435161887
627,b,-0.2439418720517694
628,b,-1.1602967627270666
629,b,-1.773282076374746
630,c,-0.7043253205341329
631,b,-0.3684865172656981
632,c,0.1355088182492767
633,b,-1.0323687880714292
634,c,0.10467648501930926
635,c,-1.4979728261766279
636,c,-0.3751212787498965
637,b,-0.3763967703228063
638,a,0.44129754049286896
639,b,0.06194643430260501
640,c,0.13494168122242592
641,c,0.6962225114077875
642,b,1.027410986328761
643,b,-0.1813458589469269
644,c,0.9374764524666215
645,a,0.8182464998265552
646,a,-1.1990172149757388
647,b,0.06987080231158257
648,c,1.2107358867027689
649,a,-0.7363041067262411
650,b,1.1644604526210678
651,b,-1.5055974805464836
652,b,-0.265985933569914
653,c,1.9603213219783762
654,a,1.3700746290970096
655,b,-1.5221182775717244
656,b,-1.4881694673344221
657,c,-1.965746089812029
658,a,0.07370938313682249
659,b,-0.010551167991065516
660,c,-0.23926399080254862
661,a,-0.8183543394235321
662,a,-0.2854589086559086
663,c,0.3755588034415716
664,c,-0.884703225077911
665,c,-0.8414237359821027
666,a,0.9095005408948187
667,c,1.3988465407186041
668,a,0.3040508856027477
669,c,-0.5453495892713338
670,c,0.9817266353270845
671,b,0.9914543906458357
672,c,0.8978753444528789
673,b,-0.641849459277273
674,c,-0.39623321740140366
675,c,0.5275060622462454
676,b,-2.0067805107747674
677,c,-0.08834757965739673
678,c,2.21028472135733
679,b,1.7757315769326771
680,b,0.517853991199932
681,c,-0.09078990049206682
682,c,0.4458490049855504
683,b,0.04325260233555825
684,a,0.13658796285643904
685,b,1.0199349774469921
686,a,-0.22512894883188395
687,b,-1.7098952954694693
688,c,0.6327002305225989
689,b,1.209024069499219
690,b,1.4770537166715296
691,a,-1.2625090022882963
692,a,-0.5359431039127596
693,b,0.12022692685203173
694,c,1.8027434838469576
695,c,-2.7140687925221245
696,a,2.112865914240354
697,c,-0.11448822955814725
698,c,-0.9863511042278713
699,c,2.479990181273937
700,a,0.20423887484092998
701,a,-1.206910779226199
702,c,-1.135607332969307
703,a,-1.0400541442052127
704,b,-0.7771806893708475
705,b,-2.440279823042864
706,b,1.710089396377877
707,a,0.057381271034489104
708,c,-0.11187449431242728
709,a,-2.0388824074265193
710,b,-1.3201756213108606
711,c,1.7061351973304975
712,a,-0.2915595786076964
713,b,1.425371891319105
714,b,-0.9305847556243948
715,a,0.4350903126143094
716,a,0.4535466352459558
717,a,1.0178717102061314
718,a,1.0710626027342103
719,a,-1.0648817168058422
720,c,0.962925159165971
721,b,1.703387720583924
722,c,-1.0308240042449033
723,b,0.45075155219632945
724,b,-0.07044364737334156
725,b,-1.1445533808727257
726,b,0.9312550858132164
727,a,-0.260714498964011
728,c,1.3620658350279156
729,c,1.8329262285390207
730,b,1.2976901590176246
731,a,-1.4782014948376447
732,c,-0.34162350527439
733,c,-0.30496073631303594
734,b,-0.6332799866177993
735,c,0.6782792787145436
736,c,-0.7101135961092591
737,b,-0.18979276098274558
738,c,-2.0978014293120064
739,a,0.8641040177782974
740,b,-0.011115015254561739
741,b,-0.8413444824522969
742,a,-1.436788402424784
743,c,-1.123726829397446
744,a,-1.2707725337310272
745,b,0.30902274785864003
746,c,-1.3544437550469965
747,a,1.1194904612422876
748,a,-1.2717002526538157
749,b,0.14444611956809086
750,c,-0.9879208879768216
751,b,-0.6747398683584646
752,a,-0.8867080317704014
753,c,-0.30147130777494335
754,b,-1.2866235446114815
755,b,-0.7225174064924513
756,b,0.3184952490332585
757,c,0.4034662133290614
758,c,0.1034030044865713
759,c,0.37468214199341143
760,a,-1.5754249976336012
761,a,-0.9180369266535736
762,c,-0.5897182628042625
763,c,-1.3052949213000458
764,b,0.2643073174300569
765,c,1.3199830648828397
766,c,0.06227441411872944
767,a,-0.20225726531062085
768,c,0.5236163506353663
769,a,-1.0159605677164614
770,b,0.74918282895068955
771,a,-1.4085123211963602
772,b,-0.05307405631239623
773,a,0.06953033060885067
774,c,1.4029168883257286
775,a,-0.8054754016953131
776,c,1.5477582767507276
777,c,0.8419349799270965
778,c,-0.12366839148579518
779,b,0.4084458420626357
780,b,-0.6734814049723835
781,c,-0.4257886048781641
782,b,-1.2201509524146616
783,c,-0.08878803417411676
784,b,1.373947848179405
785,c,0.0445452872085407
786,b,1.0339992541668397
787,c,-0.2663368603579578
788,b,0.32428965965768936
789,b,0.23372785997067083
790,a,-1.2990324216811355
791,b,0.30576411733298475
792,b,-0.7194835856708551
793,c,0.5778761752190512
794,c,-0.5284824997303955
795,a,-0.6395968866614216
796,a,0.3695995970945468
797,c,0.12770911178106314
798,a,0.5841451914803998
799,c,-1.2638729846666086
800,c,-0.41043534347360217
801,b,-2.1539621661874766
802,a,-1.2334067186577329
803,b,-1.11845404974424
804,c,-1.2104980042789109
805,c,0.5020380231283091
806,c,-0.5815220720538253
807,a,1.7894314362490982
808,a,-1.2135589981543062
809,c,1.4158697067353174
810,a,-0.8244035906460792
811,b,-2.3061362467207034
812,b,-0.0709679437584435
813,a,-0.16551659152046297
814,b,-0.29880286080522295
815,c,-0.42364352181147674
816,b,-0.18263637530872923
817,c,0.2525500028613603
818,a,-0.06633287380691953
819,a,0.572633917488462
820,b,-0.7299396504808797
821,b,1.1296244048037218
822,a,-0.6639850249649146
823,a,-1.6499813405829018
824,c,0.8914618318919842
825,a,0.4100885227367444
826,b,1.7736505064661015
827,b,-0.23831881568303295
828,b,0.9648244168429034
829,b,-0.11071786420503098
830,c,-0.18273210095055395
831,c,-1.5874444521503424
832,c,-1.7569706361730446
833,a,-0.16428618362528144
834,b,-0.18572302541042218
835,c,-0.07939803772283786
836,a,0.7538588658554799
837,c,-0.6513093466337616
838,b,1.7728353789216627
839,c,0.4517366195358187
840,a,0.4649324135777935
841,c,1.3154318500481064
842,c,0.05098891605727692
843,c,0.1597213623062396
844,a,-0.873818526189722
845,c,1.0321884566014772
846,b,-0.2563605303089986
847,b,-1.057685134783749
848,b,1.7880616152385758
849,c,0.9378449374593449
850,b,1.0098391384984462
851,c,1.0762412528827956
852,c,-1.104336387405772
853,c,-0.025247679691116708
854,c,-0.527999655373706
855,c,2.031895543092785
856,c,-0.5556463938480346
857,a,-0.29592193573149217
858,b,-0.7991585078575278
859,c,-0.4404747073753593
860,b,-1.4601597175713628
861,c,0.6539576074406506
862,b,0.02156228115064398
863,b,1.2470483375281571
864,b,1.6707878347928413
865,b,0.026155890221515047
866,a,-1.405937208336308
867,c,1.0216728412453446
868,b,0.11827257595046965
869,c,1.1873021653665103
870,c,-0.050185193977700646
871,b,1.0415080860600978
872,c,0.787270062499795
873,b,-0.6060288087064079
874,c,-0.12708040844952753
875,b,-2.6149922434202604
876,c,-0.986598915455873
877,c,0.39317695578064693
878,b,0.5440709808878268
879,b,2.8401168464525983
880,c,-0.31442815903025684
881,c,-0.7182983310464071
882,a,1.9391176101388738
883,a,0.9297844311822296
884,a,0.5662924016356177
885,c,-0.549956677139195
886,c,0.3157909470463424
887,a,0.4266135940556869
888,b,-1.4045951237948895
889,c,0.7579267878622157
890,c,-0.7862211084614029
891,b,0.3813744417417844
892,a,1.9324848464662419
893,b,-0.54902602099463
894,a,-0.708813147357334
895,b,0.6021662761109245
896,b,0.22360717593738386
897,a,0.13297314750777872
898,a,1.0685231220670286
899,b,-1.2763033170701616
900,b,0.7315897414866774
901,a,-0.573296904895125
902,b,-0.720175375045026
903,b,0.022268043497838647
904,a,-0.07070099994262774
905,c,0.3785636288160384
906,a,0.18122558576048045
907,b,-0.2636357186010074
908,c,-1.1682168783240738
909,b,-0.3384723474670849
910,c,0.888669522186034
911,a,-0.3949490728435892
912,a,-0.8275198259119005
913,b,1.0169409202892579
914,a,-0.4127276532714375
915,c,-0.2028980452956949
916,c,2.6272396133050457
917,a,0.3916972582906621
918,c,0.6366243910488794
919,b,0.7811994267063309
920,a,0.11373089953907302
921,b,0.18029624869995123
922,b,-0.23216465299141512
923,c,-0.2933711319803025
924,a,-0.6640255535695408
925,c,1.4349205697045204
926,a,1.2742202303306744
927,b,0.3107304603742285
928,b,0.5014017877295815
929,c,-1.2565110832152337
930,b,-0.2984281513973573
931,c,0.7034290555608143
932,a,-0.07910548034533912
933,a,-0.6608188827551017
934,a,0.06877683714580293
935,a,1.8905416503896029
936,a,-0.1748872462913482
937,a,-0.4482663787311118
938,b,2.6637592332886078
939,b,0.007736833507632802
940,c,-0.5436499895425447
941,c,-2.1537370473914854
942,a,1.5394680076470328
943,a,-0.07142762453712112
944,a,-1.3759005423831994
945,a,-0.2619988341035719
946,a,-1.9459259771459263
947,a,-1.3535547622197346
948,b,-0.2296200316884804
949,c,-0.08915528084031937
950,b,-0.024596787528525146
951,c,0.4186683379803435
952,a,2.3112371755209944
953,b,-0.8491001373269996
954,c,-2.8772595841364863
955,a,-0.08318779068034463
956,b,0.3316587735177152
957,c,-0.08187521668083919
958,a,0.9277823942144927
959,c,-0.5877650887800372
960,b,0.22453124231953722
961,b,0.29906637975205524
962,b,-1.2367425314762173
963,b,-1.7206910008606153
964,a,-0.11211296523468647
965,b,0.3855237473083996
966,c,-1.0391758249765934
967,c,-0.15171833691353975
968,a,-0.28168125998032884
969,c,1.7632462526850239
970,a,0.28640369827580225
971,a,-0.18305856662680092
972,b,0.6002789010135104
973,a,0.6561547106109644
974,c,0.41062288416535475
975,b,-0.12033692804634913
976,c,0.0688709554792713
977,c,-0.884810996063907
978,a,0.42956924669563096
979,b,-0.34343849751548894
980,c,0.7608966857531391
981,c,1.458899129177693
982,a,1.1186351976587865
983,b,1.546179962758744
984,b,0.15705595580950232
985,a,-0.08177402790791143
986,c,0.34891932853895624
987,b,0.5668254491170956
988,a,-0.6232538200296113
989,b,-0.03133258453164356
990,c,-0.07388416762660273
991,c,-1.4754866524469048
992,a,0.5207476081262662
993,b,-0.9492115173990936
994,a,0.4307085651003261
995,a,-0.4435021928717181
996,b,-0.7338710304817734
997,a,-0.27748824361477914
998,a,-0.8705016710605425
999,b,-0.9563435647421991
1000,c,0.369537666345708
1001,a,1.0710623740511678
1002,a,-0.561175028264289
1003,a,0.11596393505971464
1004,b,1.8333122847958505
1005,a,1.424303006599991
1006,a,1.101926264656701
1007,a,-0.49534713532827235
1008,b,0.5570923954639788
1009,b,0.5493579735254334
1010,b,-1.2423264945632986
1011,c,-0.9999263254315667
1012,b,-1.7071384900682562
1013,a,0.974816039155977
1014,b,-0.1628240929612172
1015,b,-0.2341399388012106
1016,a,0.5145538649059852
1017,a,0.8976638210564102
1018,b,0.3152807238880114
1019,b,1.4891149763647784
1020,c,0.5863190548373982
1021,b,1.6404167303268733
1022,b,0.4443795597602056
1023,b,-1.043718198513671
1024,b,0.6389653571487319
1025,a,0.9566708428186572
1026,b,-0.04072401527084772
1027,b,0.5717741421103745
1028,c,-0.8729265124738264
1029,b,0.7819309575341122
1030,a,0.6634768846799556
1031,a,0.10583824618694587
1032,a,0.6711726493389477
1033,b,-1.7437152892674723
1034,b,-0.1840086814240591
1035,a,1.02646155592628
1036,c,0.17122119750919698
1037,a,-1.9156574844178278
1038,c,-0.5435178142834166
1039,b,0.7558802965615613
1040,c,-0.6922373803593259
1041,b,-0.35267593189673363
1042,b,0.18294455964832015
1043,c,0.9560161039682149
